"id_cp_interaction","interacting_pair","partner_a","partner_b","gene_a","gene_b","secreted","receptor_a","receptor_b","annotation_strategy","is_integrin","rank","cell1:cell2","pvalue","avgExpr","cell1","cell2"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Pericytes|Injured Endothelium",0,0.431,"Pericytes","Injured Endothelium"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Pericytes|Distal Convoluted Tubule",0,0.416,"Pericytes","Distal Convoluted Tubule"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Pericytes|Schwann Cells",0.004,0.41,"Pericytes","Schwann Cells"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Pericytes|Myofibroblast",0,0.401,"Pericytes","Myofibroblast"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Fibroblast|Injured Tubule",0,0.4,"Fibroblast","Injured Tubule"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Myofibroblast|Descending Thin Limb",0,0.378,"Myofibroblast","Descending Thin Limb"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Fibroblast|Arterioral Endothelium",0,0.377,"Fibroblast","Arterioral Endothelium"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Fibroblast|Collecting Duct Principal Cells",0,0.367,"Fibroblast","Collecting Duct Principal Cells"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Fibroblast|Venular Endothelium",0,0.367,"Fibroblast","Venular Endothelium"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Fibroblast|Thick Ascending Limb",0,0.366,"Fibroblast","Thick Ascending Limb"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Fibroblast|Injured Endothelium",0,0.366,"Fibroblast","Injured Endothelium"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Fibroblast|Distal Convoluted Tubule",0,0.351,"Fibroblast","Distal Convoluted Tubule"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Fibroblast|Schwann Cells",0.028,0.345,"Fibroblast","Schwann Cells"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Fibroblast|Myofibroblast",0,0.336,"Fibroblast","Myofibroblast"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Myofibroblast|Podocytes",0.007,0.325,"Myofibroblast","Podocytes"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Myofibroblast|Injured Tubule",0,0.283,"Myofibroblast","Injured Tubule"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Monocytes|Myofibroblast",0,0.266,"Monocytes","Myofibroblast"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Myofibroblast|Arterioral Endothelium",0,0.26,"Myofibroblast","Arterioral Endothelium"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Myofibroblast|Collecting Duct Principal Cells",0,0.251,"Myofibroblast","Collecting Duct Principal Cells"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Myofibroblast|Venular Endothelium",0,0.25,"Myofibroblast","Venular Endothelium"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Myofibroblast|Thick Ascending Limb",0,0.25,"Myofibroblast","Thick Ascending Limb"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Myofibroblast|Injured Endothelium",0,0.25,"Myofibroblast","Injured Endothelium"
"CPI-SS0632A027A","CD44_HBEGF","simple:P16070","simple:Q99075","ENSG00000026508","ENSG00000113070","True","True","True","I2D,InnateDB-All","False",0.205,"Myofibroblast|Distal Convoluted Tubule",0.008,0.235,"Myofibroblast","Distal Convoluted Tubule"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Schwann Cells",0,1.407,"Myofibroblast","Schwann Cells"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Myofibroblast",0,1.21,"Myofibroblast","Myofibroblast"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Podocytes|Fibroblast",0,1.202,"Podocytes","Fibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Fibroblast|Schwann Cells",0,1.186,"Fibroblast","Schwann Cells"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Fibroblast",0,1.174,"Myofibroblast","Fibroblast"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Podocytes|Myofibroblast",0,1.173,"Podocytes","Myofibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Pericytes|Schwann Cells",0,1.108,"Pericytes","Schwann Cells"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Glomerular Capillaries|Myofibroblast",0,1.083,"Glomerular Capillaries","Myofibroblast"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Podocytes|Pericytes",0,1.072,"Podocytes","Pericytes"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Pericytes",0,1.053,"Myofibroblast","Pericytes"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Glomerular Capillaries|Fibroblast",0,1.047,"Glomerular Capillaries","Fibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Schwann Cells|Myofibroblast",0,1.041,"Schwann Cells","Myofibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Schwann Cells|Fibroblast",0,1.006,"Schwann Cells","Fibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Glomerular Capillaries",0,1.003,"Myofibroblast","Glomerular Capillaries"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Lymph Endothelium",0,0.995,"Myofibroblast","Lymph Endothelium"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Fibroblast|Myofibroblast",0,0.989,"Fibroblast","Myofibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Vasa Recta",0,0.961,"Myofibroblast","Vasa Recta"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Fibroblast|Fibroblast",0,0.953,"Fibroblast","Fibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Glomerular Capillaries|Pericytes",0,0.926,"Glomerular Capillaries","Pericytes"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Pericytes|Myofibroblast",0,0.911,"Pericytes","Myofibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Vasa Recta|Myofibroblast",0,0.895,"Vasa Recta","Myofibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Schwann Cells|Pericytes",0,0.884,"Schwann Cells","Pericytes"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Smooth Muscle Cells",0,0.883,"Myofibroblast","Smooth Muscle Cells"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Smooth Muscle Cells|Myofibroblast",0,0.882,"Smooth Muscle Cells","Myofibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Pericytes|Fibroblast",0,0.876,"Pericytes","Fibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Vasa Recta|Fibroblast",0,0.859,"Vasa Recta","Fibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Smooth Muscle Cells|Fibroblast",0,0.846,"Smooth Muscle Cells","Fibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Injured Tubule|Myofibroblast",0,0.837,"Injured Tubule","Myofibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Fibroblast|Pericytes",0,0.832,"Fibroblast","Pericytes"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Venular Endothelium|Myofibroblast",0,0.831,"Venular Endothelium","Myofibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|T Cells",0,0.828,"Myofibroblast","T Cells"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Podocytes",0,0.817,"Myofibroblast","Podocytes"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Injured Endothelium|Myofibroblast",0,0.811,"Injured Endothelium","Myofibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Injured Tubule|Fibroblast",0,0.801,"Injured Tubule","Fibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Venular Endothelium|Fibroblast",0,0.796,"Venular Endothelium","Fibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Plasma Cells",0,0.794,"Myofibroblast","Plasma Cells"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Injured Endothelium",0,0.794,"Myofibroblast","Injured Endothelium"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Lymph Endothelium|Myofibroblast",0,0.784,"Lymph Endothelium","Myofibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Fibroblast|Glomerular Capillaries",0,0.782,"Fibroblast","Glomerular Capillaries"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Injured Tubule",0,0.777,"Myofibroblast","Injured Tubule"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Injured Endothelium|Fibroblast",0,0.775,"Injured Endothelium","Fibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Fibroblast|Lymph Endothelium",0,0.774,"Fibroblast","Lymph Endothelium"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Connecting Tubule",0,0.766,"Myofibroblast","Connecting Tubule"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Collecting Duct Principal Cells",0,0.763,"Myofibroblast","Collecting Duct Principal Cells"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Arterioral Endothelium|Myofibroblast",0,0.763,"Arterioral Endothelium","Myofibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Descending Thin Limb|Myofibroblast",0,0.758,"Descending Thin Limb","Myofibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|B Cells",0,0.756,"Myofibroblast","B Cells"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Pericytes|Pericytes",0,0.755,"Pericytes","Pericytes"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Lymph Endothelium|Fibroblast",0,0.749,"Lymph Endothelium","Fibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Thick Ascending Limb",0,0.742,"Myofibroblast","Thick Ascending Limb"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Fibroblast|Vasa Recta",0,0.74,"Fibroblast","Vasa Recta"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Podocytes|Myofibroblast",0,0.74,"Podocytes","Myofibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Vasa Recta|Pericytes",0,0.738,"Vasa Recta","Pericytes"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Descending Thin Limb",0,0.737,"Myofibroblast","Descending Thin Limb"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Distal Convoluted Tubule",0,0.736,"Myofibroblast","Distal Convoluted Tubule"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Venular Endothelium",0,0.736,"Myofibroblast","Venular Endothelium"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Collecting Duct Principal Cells|Myofibroblast",0,0.731,"Collecting Duct Principal Cells","Myofibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Intercalated Cells",0,0.731,"Myofibroblast","Intercalated Cells"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Arterioral Endothelium|Fibroblast",0,0.728,"Arterioral Endothelium","Fibroblast"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Smooth Muscle Cells|Pericytes",0,0.725,"Smooth Muscle Cells","Pericytes"
"CPI-SC0458F68A5","COL4A2_a1b1 complex","simple:P08572","complex:a1b1 complex","ENSG00000134871","","True","False","False","curated","True",0.207,"Myofibroblast|Arterioral Endothelium",0,0.725,"Myofibroblast","Arterioral Endothelium"
"CPI-SS0DE0A486F","VEGFA_NRP1","simple:P15692","simple:O14786","ENSG00000112715","ENSG00000099250","True","False","True","curated","False",0.207,"Basophils|Fibroblast",0,0.724,"Basophils","Fibroblast"
